caseid,weight,websites_n,pink_slime_n,pink_slime_lib_n,pink_slime_con_n,hard_news_n,hard_news_or_pink_slime_n,local_or_pink_slime_n,local_n,local_only_n,regional_n,national_n,international_n,facebook_n,twitter_n,pink_slime_flag,pink_slime_lib_flag,pink_slime_con_flag,pink_slime_per,pink_slime_local_per,local_only_flag,local_only_per,local_flag,trump_support,knowledge,interest,college,female,race4,non_white,age4,age4_under_30,age4_30_44,age4_45_64,age4_65,zipcode,mean_ideology,ideology_bin,presvote20combined,untrustworthy_n,total_n,untrustworthy_flag,untrustworthy_per
1228642233,1.42338608730685,969,0,0,0,15,15,0,0,0,2,15,7,13,7,0,0,0,0,NA,0,0,0,1,3,4,0,0,Hispanic,1,45-64,0,0,1,0,NA,-0.01745135135135135,2,Donald Trump,0,969,0,0
1228642251,1.34309677106123,111769,0,0,0,741,741,696,696,0,698,732,705,462,435,0,0,0,0,0,0,0,1,1,1,3,0,0,Hispanic,1,30-44,0,1,0,0,92154,0.1256691495655965,9,Donald Trump,0,111769,0,0
1228642307,0.574394309801837,2080,0,0,0,39,39,25,25,5,21,30,22,65,22,0,0,0,0,0,1,0.002403846153846154,1,0,4,4,0,0,Black,1,45-64,0,0,1,0,90505,0.0929174882629108,8,Joe Biden,0,2080,0,0
1228642317,5.03811920630749,1405,0,0,0,74,74,15,15,0,16,66,18,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,Hispanic,1,30-44,0,1,0,0,85392,-0.049482012578616355,2,Joe Biden,0,1405,0,0
1228642331,0.991888942773375,3670,0,0,0,116,116,31,31,0,34,105,62,5,9,0,0,0,0,0,0,0,1,0,2,4,0,0,White,0,Under 30,1,0,0,0,32119,-0.06556343106180666,1,Joe Biden,0,3670,0,0
1228642345,0.679544373775959,37598,0,0,0,5698,5698,631,631,6,1448,5632,4804,4182,218,0,0,0,0,0,1,1.595829565402415e-4,1,0,2,4,1,1,Black,1,Under 30,1,0,0,0,39054,0.09221412982964035,8,Joe Biden,0,37598,0,0
1228642347,3.3358436075162,4422,0,0,0,105,105,14,14,1,18,91,46,16,0,0,0,0,0,0,1,2.261420171867933e-4,1,0,2,2,0,1,White,0,Under 30,1,0,0,0,NA,-0.07896520356234096,1,Another candidate,0,4422,0,0
1228642365,0.798791254941028,448,0,0,0,18,18,2,2,0,2,17,16,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,White,0,Under 30,1,0,0,0,80010,-0.005226881720430109,3,Joe Biden,0,448,0,0
1228642369,1.06433135146423,3345,0,0,0,165,165,15,15,0,15,152,146,40,20,0,0,0,0,0,0,0,1,0,1,4,0,1,White,0,Under 30,1,0,0,0,97212,-0.05875532102022867,1,Joe Biden,0,3345,0,0
1228642397,1.64742329616187,692,0,0,0,10,10,0,0,0,2,9,7,0,0,0,0,0,0,NA,0,0,0,0,4,3,0,0,Hispanic,1,30-44,0,1,0,0,37217,-0.3805095890410959,1,Did not vote for President,0,692,0,0
1228642405,1.22465570502752,8091,0,0,0,309,309,58,58,3,112,302,242,140,3,0,0,0,0,0,1,3.707823507601038e-4,1,0,2,3,0,0,White,0,Under 30,1,0,0,0,06424,0.017657233452239397,4,Joe Biden,0,8091,0,0
1228642423,1.77664881384593,3422,0,0,0,308,308,271,271,0,281,238,224,215,2,0,0,0,0,0,0,0,1,0,3,3,0,1,White,0,Under 30,1,0,0,0,94061,-0.03395879530916844,2,Joe Biden,0,3422,0,0
1228642473,1.39382852020055,87596,2,2,0,5379,5380,1732,1730,12,1764,5130,4670,7627,2682,1,1,0,2.2832092789625095e-5,0.0011547344110854503,1,1.3699255673775058e-4,1,0,3,3,0,0,Hispanic,1,Under 30,1,0,0,0,52738,-0.03849532372475489,2,Howie Hawkins,92,87596,1,0.0010502762683227544
1228642519,4.13318673565413,5033,0,0,0,191,191,138,138,1,139,190,178,91,104,0,0,0,0,0,1,1.9868865487780648e-4,1,0,1,3,0,0,Black,1,30-44,0,1,0,0,07304,-0.2377035575319622,1,Howie Hawkins,1,5033,1,1.9868865487780648e-4
1228642551,0.574394309801837,532,0,0,0,26,26,3,3,0,4,25,9,5,0,0,0,0,0,0,0,0,1,0,4,4,0,0,Black,1,45-64,0,0,1,0,NA,-0.06064090909090909,1,Joe Biden,7,532,1,0.013157894736842105
1228642569,0.56786117636543,1285,0,0,0,142,142,34,34,0,53,134,86,8,6,0,0,0,0,0,0,0,1,0,4,4,0,0,Black,1,45-64,0,0,1,0,77054,-0.007678228782287823,3,Joe Biden,0,1285,0,0
1228642577,6.41164066878541,8928,0,0,0,21,21,11,11,0,11,21,20,75,1,0,0,0,0,0,0,0,1,0,1,3,0,1,White,0,Under 30,1,0,0,0,92301,0.06342666666666667,6,Did not vote for President,0,8928,0,0
1228642579,6.3707536658167,58657,0,0,0,6636,6636,1366,1366,16,1580,6008,3724,328,28394,0,0,0,0,0,1,2.7277221814958147e-4,1,1,4,4,0,0,Hispanic,1,Under 30,1,0,0,0,67218,-0.023807338185025916,2,Donald Trump,34,58657,1,5.796409635678606e-4
1228642633,1.23234801998681,2652,0,0,0,56,56,10,10,0,16,50,23,117,0,0,0,0,0,0,0,0,1,0,3,4,0,1,Hispanic,1,30-44,0,1,0,0,93654,0.046182918395574,5,Joe Biden,0,2652,0,0
1228642637,0.892026229999511,85696,2,0,2,10712,10714,7103,7101,161,7528,9975,9581,7557,186,1,0,1,2.333831217326363e-5,2.815711671124877e-4,1,0.0018787341299477222,1,0,2,4,0,0,Hispanic,1,45-64,0,0,1,0,90250,0.03854100964982512,5,Joe Biden,2,85696,1,2.333831217326363e-5
1228642649,0.4266765802571,3369,0,0,0,133,133,55,55,2,49,122,84,23,12,0,0,0,0,0,1,5.936479667557139e-4,1,0,3,4,0,0,Black,1,30-44,0,1,0,0,60651,-0.0326929003021148,2,Joe Biden,1,3369,1,2.9682398337785694e-4
1228642679,0.948098315094028,135,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,NA,0,0,0,0,2,3,0,1,White,0,Under 30,1,0,0,0,11704,0.05296136363636364,6,Did not vote for President,0,135,0,0
1228642685,0.944662811659408,996,0,0,0,239,239,12,12,0,68,239,183,54,1,0,0,0,0,0,0,0,1,0,2,3,0,1,Hispanic,1,30-44,0,1,0,0,48433,0.1032060120240481,9,Joe Biden,0,996,0,0
1228642733,0.586957240771413,3851,0,0,0,99,99,14,14,0,19,78,48,16,9,0,0,0,0,0,0,0,1,0,1,4,0,1,White,0,Under 30,1,0,0,0,NA,-0.015442828200972442,3,Joe Biden,1,3851,1,2.5967281225655674e-4
1228642779,1.47174880083429,19177,0,0,0,1919,1919,247,247,2,525,1887,1199,1278,7,0,0,0,0,0,1,1.0429159931167545e-4,1,0,4,4,0,0,Hispanic,1,30-44,0,1,0,0,78211,0.07771897646125364,7,Joe Biden,7,19177,1,3.650205975908641e-4
1228642781,1.0390325412032,896,0,0,0,43,43,28,28,0,30,43,34,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,Black,1,30-44,0,1,0,0,48317,0.2561115264797508,10,Joe Biden,0,896,0,0
1228642795,1.04062498491598,4591,0,0,0,86,86,6,6,4,2,79,7,35,0,0,0,0,0,0,1,8.712698758440427e-4,1,0,2,2,0,1,Other,1,Under 30,1,0,0,0,46919,-0.004324533582089551,3,Did not vote for President,0,4591,0,0
1228642803,0.56786117636543,1166,0,0,0,24,24,13,13,0,14,11,7,5,5,0,0,0,0,0,0,0,1,0,2,4,0,0,Black,1,45-64,0,0,1,0,27401,-3.7251184834123153e-4,3,Joe Biden,0,1166,0,0
1228642805,6.41164066878541,27471,0,0,0,1582,1582,875,875,0,784,1582,1408,1466,29,0,0,0,0,0,0,0,1,0,0,4,0,0,Hispanic,1,30-44,0,1,0,0,10456,0.0593912581216775,6,Joe Biden,0,27471,0,0
1228642811,2.2997711332137,11064,0,0,0,449,449,80,80,1,177,426,223,29,0,0,0,0,0,0,1,9.038322487346348e-5,1,0,3,3,1,1,Black,1,Under 30,1,0,0,0,NA,3.900154798761623e-4,3,Joe Biden,0,11064,0,0
1228642841,0.506790447588926,1521,0,0,0,13,13,12,12,1,11,12,12,14,3,0,0,0,0,0,1,6.574621959237344e-4,1,0,1,4,0,0,Other,1,Under 30,1,0,0,0,77015,-0.07687732342007435,1,Joe Biden,0,1521,0,0
1228642853,1.6557233902965,12024,0,0,0,933,933,769,769,1,876,926,804,1298,138,0,0,0,0,0,1,8.316699933466401e-5,1,1,0,3,0,0,White,0,Under 30,1,0,0,0,29204,0.015348525780682642,4,Donald Trump,1,12024,1,8.316699933466401e-5
1228642887,1.98642998286658,39215,0,0,0,12960,12960,1413,1413,3,1415,12907,12601,1484,620,0,0,0,0,0,1,7.650133877342853e-5,1,0,1,3,0,1,White,0,Under 30,1,0,0,0,76040,-0.0675047728993187,1,Joe Biden,2,39215,1,5.100089251561902e-5
1228642891,0.881880366278522,8505,0,0,0,1211,1211,100,100,0,375,1208,920,631,4,0,0,0,0,0,0,0,1,0,3,4,0,0,Hispanic,1,45-64,0,0,1,0,76107,0.07056451016635859,7,Joe Biden,0,8505,0,0
1228642911,1.62274366430224,5353,0,0,0,718,718,18,18,0,191,711,540,34,0,0,0,0,0,0,0,0,1,0,1,2,0,1,Black,1,Under 30,1,0,0,0,45237,0.0133162486938349,4,Did not vote for President,0,5353,0,0
1228642947,2.28315277860552,191,0,0,0,2,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,2,3,0,0,Black,1,30-44,0,1,0,0,10550,-0.013980701754385965,3,Joe Biden,0,191,0,0
1228642967,0.398862391422778,22728,0,0,0,3035,3035,1174,1174,2,1195,3012,2971,51,44,0,0,0,0,0,1,8.799718409010911e-5,1,0,3,4,0,0,White,0,Under 30,1,0,0,0,NA,-0.09420680464095328,1,Joe Biden,2,22728,1,8.799718409010911e-5
1228642975,1.12614136583251,1191,0,0,0,6,6,1,1,0,1,6,2,11,0,0,0,0,0,0,0,0,1,0,2,3,0,0,Black,1,30-44,0,1,0,0,94603,-0.0353876254180602,2,Joe Biden,0,1191,0,0
1228643001,0.523962473607927,16700,0,0,0,360,360,32,32,1,37,339,189,226,30,0,0,0,0,0,1,5.988023952095808e-5,1,0,4,3,0,1,Hispanic,1,45-64,0,0,1,0,17057,0.09969592428047132,8,Joe Biden,0,16700,0,0
1228643019,0.256989028288522,2350,0,0,0,147,147,107,107,0,110,147,118,6,31,0,0,0,0,0,0,0,1,0,3,4,0,1,Hispanic,1,Under 30,1,0,0,0,NA,-0.017872639691714837,2,Joe Biden,0,2350,0,0
1228643023,3.41050037787437,183,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,NA,0,0,0,0,1,2,0,0,White,0,Under 30,1,0,0,0,76240,-0.04775797101449275,2,Joe Biden,0,183,0,0
1228643033,5.19371232808513,21022,0,0,0,590,590,493,493,5,489,573,563,18,400,0,0,0,0,0,1,2.3784606602606794e-4,1,0,1,2,1,1,Black,1,Under 30,1,0,0,0,61109,-0.015567952522255192,3,Joe Biden,0,21022,0,0
1228643069,3.09762567303439,5114,0,0,0,112,112,15,15,0,15,35,89,4,0,0,0,0,0,0,0,0,1,0,1,3,0,1,Black,1,Under 30,1,0,0,0,NA,-0.026634891216760676,2,Joe Biden,0,5114,0,0
1228659241,0.347154994764686,50386,7,7,0,3578,3578,611,604,4,1268,3391,2416,6386,34,1,1,0,1.389274798555154e-4,0.011456628477905073,1,7.938713134600881e-5,1,0,4,4,0,0,White,0,65+,0,0,0,1,85736,0.030684495872368052,5,Joe Biden,11,50386,1,2.1831461120152423e-4
1228660363,0.174358541610081,12038,0,0,0,1161,1161,490,490,4,529,1019,724,1914,14,0,0,0,0,0,1,3.322811098189068e-4,1,0,2,4,0,0,White,0,45-64,0,0,1,0,56560,0.03254376811594203,5,Joe Biden,6,12038,1,4.984216647283602e-4
1228662255,0.339698164001695,8355,0,0,0,453,453,127,127,2,128,442,298,430,11,0,0,0,0,0,1,2.3937761819269897e-4,1,0,4,4,0,1,White,0,65+,0,0,0,1,63935,-0.005093721222268733,3,Joe Biden,8,8355,1,9.575104727707959e-4
1228670837,1.58269601887799,17087,0,0,0,4130,4130,92,92,0,1098,4129,3113,1762,0,0,0,0,0,0,0,0,1,0,3,2,0,1,White,0,45-64,0,0,1,0,NA,0.08297948966721645,7,Joe Biden,0,17087,0,0
1228688647,0.273617034939997,706,0,0,0,3,3,0,0,0,0,1,2,10,0,0,0,0,0,NA,0,0,0,1,3,4,0,0,White,0,30-44,0,1,0,0,46176,-0.011170063694267516,3,Donald Trump,0,706,0,0
1228692171,0.858624165100415,18102,0,0,0,1752,1752,205,205,0,211,1734,1568,555,40,0,0,0,0,0,0,0,1,1,1,4,0,1,White,0,65+,0,0,0,1,77546,0.09289088528025144,8,Donald Trump,76,18102,1,0.004198431112584245
1228704843,1.95341546076028,4054,0,0,0,2921,2921,2326,2326,0,2327,2648,2754,11,8,0,0,0,0,0,0,0,1,1,3,4,0,0,White,0,Under 30,1,0,0,0,32257,0.06648135158254918,7,Donald Trump,0,4054,0,0
1228725767,6.41164066878541,2969,0,0,0,48,48,10,10,0,9,40,24,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,Hispanic,1,65+,0,0,0,1,91605,-0.08837754777070064,1,Joe Biden,2,2969,1,6.736274840013472e-4
1228748643,0.14144033319455,12443,0,0,0,5379,5379,4822,4822,1,4965,5355,5322,237,442,0,0,0,0,0,1,8.036647110825364e-5,1,0,3,4,1,0,Black,1,30-44,0,1,0,0,10453,-0.008786666666666667,3,Joe Biden,1,12443,1,8.036647110825364e-5
1228761749,2.10654728214865,256,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,0,0,0,0,2,4,0,0,Black,1,30-44,0,1,0,0,60440,0.0255,4,Joe Biden,0,256,0,0
1228799301,0.164949169506969,38291,0,0,0,154,154,64,64,45,31,92,45,3583,6,0,0,0,0,0,1,0.0011752108850643754,1,1,3,3,1,1,White,0,45-64,0,0,1,0,47303,0.06931402112772671,7,Donald Trump,1,38291,1,2.611579744587501e-5
1228854103,0.366100028601062,20154,0,0,0,1257,1257,522,522,0,524,1223,1042,1443,584,0,0,0,0,0,0,0,1,0,4,4,1,1,White,0,45-64,0,0,1,0,95841,0.07474806932198237,7,Joe Biden,0,20154,0,0
1228899417,2.80283987333298,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2,3,1,1,White,0,Under 30,1,0,0,0,01851,-0.0622,1,Joe Biden,0,4,0,0
1228901211,1.04831183443226,2282,0,0,0,98,98,37,37,0,42,66,37,21,0,0,0,0,0,0,0,0,1,1,1,4,0,0,White,0,45-64,0,0,1,0,65708,0.12413442340791739,9,Donald Trump,0,2282,0,0
1228907889,5.92081242639634,664,0,0,0,107,107,33,33,2,40,84,48,0,6,0,0,0,0,0,1,0.0030120481927710845,1,1,4,3,0,0,White,0,30-44,0,1,0,0,60110,0.0033437308868501524,3,Donald Trump,0,664,0,0
1229328711,3.25946509687478,22526,0,0,0,2079,2079,1968,1968,0,1968,2052,1994,141,70,0,0,0,0,0,0,0,1,1,2,3,0,0,White,0,45-64,0,0,1,0,24301,0.019874018691588783,4,Donald Trump,0,22526,0,0
1229334119,0.40567778299747,224,0,0,0,38,38,20,20,0,34,20,16,4,13,0,0,0,0,0,0,0,1,0,3,4,1,1,Black,1,65+,0,0,0,1,23608,-0.035220661157024796,2,Joe Biden,0,224,0,0
1229335581,0.868315107612594,3017,0,0,0,185,185,94,94,0,94,176,118,40,2,0,0,0,0,0,0,0,1,0,3,3,1,0,Other,1,Under 30,1,0,0,0,10598,-0.02743081621321488,2,Joe Biden,0,3017,0,0
1229396973,0.579106555727706,23874,0,0,0,3518,3518,828,828,42,953,1685,2558,59,0,0,0,0,0,0,1,0.0017592359889419453,1,0,3,4,1,0,Black,1,65+,0,0,0,1,08002,0.02886085195045723,4,Joe Biden,1,23874,1,4.188657116528441e-5
1229438505,1.17877363782413,1988,0,0,0,98,98,20,20,5,19,79,23,32,0,0,0,0,0,0,1,0.0025150905432595573,1,0,2,1,1,1,White,0,45-64,0,0,1,0,08846,-0.015670450751252084,2,Joe Biden,0,1988,0,0
1229514149,3.50794699253058,26835,0,0,0,5352,5352,2067,2067,0,2082,5346,5315,1569,22,0,0,0,0,0,0,0,1,0,3,3,0,0,White,0,30-44,0,1,0,0,68104,-0.04015719683056095,2,Joe Biden,0,26835,0,0
1229524141,3.30020013036348,16245,0,0,0,1602,1602,1575,1575,0,1574,289,281,195,1,0,0,0,0,0,0,0,1,1,1,2,0,0,White,0,Under 30,1,0,0,0,16669,0.09442222807017543,8,Donald Trump,0,16245,0,0
1229573213,1.21835908296517,10579,0,0,0,2112,2112,410,410,0,411,2067,1917,368,268,0,0,0,0,0,0,0,1,0,3,4,0,0,White,0,30-44,0,1,0,0,08251,-0.04499653863670867,2,Joe Biden,0,10579,0,0
1229575257,2.19995705559328,3684,0,0,0,253,253,43,43,0,50,231,134,5,0,0,0,0,0,0,0,0,1,0,3,3,1,1,Other,1,Under 30,1,0,0,0,90291,-0.09964177215189873,1,Joe Biden,1,3684,1,2.714440825190011e-4
1229609875,2.4990453108423,18304,0,0,0,154,154,75,75,0,79,124,116,88,0,0,0,0,0,0,0,0,1,0,1,2,1,1,White,0,Under 30,1,0,0,0,20854,-0.03907446808510638,2,Joe Biden,0,18304,0,0
1229642235,1.50383569267928,39081,0,0,0,628,628,170,170,1,170,619,584,96,658,0,0,0,0,0,1,2.558788157928405e-5,1,1,3,4,1,1,White,0,Under 30,1,0,0,0,90278,0.05155737660944206,6,Donald Trump,0,39081,0,0
1229670569,0.518770411497314,17343,0,0,0,570,570,256,256,0,268,540,409,2128,175,0,0,0,0,0,0,0,1,1,3,4,0,0,Other,1,45-64,0,0,1,0,98503,0.011397072340425531,4,Donald Trump,35,17343,1,0.002018105287435853
1229678843,0.589941987149342,5266,0,0,0,398,398,46,46,4,41,389,191,54,34,0,0,0,0,0,1,7.595898214963919e-4,1,1,4,4,0,0,White,0,30-44,0,1,0,0,60178,-0.039310570705650826,2,Donald Trump,1,5266,1,1.8989745537409798e-4
1229794235,2.13099302693906,1269,0,0,0,74,74,3,3,0,9,74,50,134,0,0,0,0,0,0,0,0,1,0,1,3,0,1,Black,1,65+,0,0,0,1,36271,0.05503192019950125,6,Joe Biden,0,1269,0,0
1229858157,5.4396424176333404,2693,0,0,0,38,38,22,22,0,23,13,11,6,0,0,0,0,0,0,0,0,1,1,2,3,0,0,White,0,30-44,0,1,0,0,71909,0.24628781535158348,10,Donald Trump,0,2693,0,0
1229907187,1.60732446236523,8150,0,0,0,1257,1257,542,542,6,701,1246,1055,477,17,0,0,0,0,0,1,7.36196319018405e-4,1,1,3,4,0,0,White,0,30-44,0,1,0,0,76033,0.07126730018224421,7,Donald Trump,2,8150,1,2.45398773006135e-4
1230048407,0.948098315094028,5788,0,0,0,578,578,157,157,0,229,563,492,120,17,0,0,0,0,0,0,0,1,0,2,3,0,1,White,0,Under 30,1,0,0,0,16701,0.06566402214022139,7,Joe Biden,1,5788,1,1.7277125086385625e-4
1230051649,2.33622696288621,1832,0,0,0,196,196,125,125,0,136,196,128,3,0,0,0,0,0,0,0,0,1,1,3,4,1,0,Other,1,Under 30,1,0,0,0,NA,0.17924815533980581,10,Donald Trump,0,1832,0,0
1230161751,1.59052312045841,913,0,0,0,70,70,16,16,0,24,55,30,9,7,0,0,0,0,0,0,0,1,0,1,4,0,1,Black,1,30-44,0,1,0,0,NA,-0.0010717241379310332,3,Joe Biden,0,913,0,0
1230245245,0.377107289279223,3206,0,0,0,65,65,35,35,0,38,65,56,39,0,0,0,0,0,0,0,0,1,0,3,4,1,0,White,0,65+,0,0,0,1,NA,-0.1105147435897436,1,Joe Biden,0,3206,0,0
1230295515,0.439170227283077,27631,0,0,0,1768,1768,1423,1423,2,1453,1754,1656,1977,17,0,0,0,0,0,1,7.238246896601644e-5,1,0,3,4,1,1,Hispanic,1,65+,0,0,0,1,30126,0.05465905040378725,6,Joe Biden,0,27631,0,0
1230322433,1.95416224508166,24591,0,0,0,550,550,380,380,0,382,542,401,9,13,0,0,0,0,0,0,0,1,0,3,3,1,0,White,0,30-44,0,1,0,0,77060,0.17992516873650108,10,Joe Biden,0,24591,0,0
1230324547,1.9299368532627,7336,0,0,0,287,287,44,44,0,43,275,247,113,7,0,0,0,0,0,0,0,1,0,1,3,1,1,Other,1,Under 30,1,0,0,0,NA,-0.006777147205914329,3,Joe Biden,0,7336,0,0
1230371945,0.475047979728328,17238,0,0,0,569,569,110,110,0,111,549,432,307,496,0,0,0,0,0,0,0,1,1,2,4,0,0,White,0,45-64,0,0,1,0,37814,0.08744772107518504,8,Donald Trump,9,17238,1,5.221023320570832e-4
1230374825,0.254154838088786,8598,0,0,0,457,457,231,231,0,261,353,291,1311,1,0,0,0,0,0,0,0,1,0,3,4,1,1,White,0,45-64,0,0,1,0,NA,0.035693041295916036,5,Joe Biden,0,8598,0,0
1230483015,0.89134029298247,15341,0,0,0,244,244,186,186,0,187,231,193,2184,124,0,0,0,0,0,0,0,1,0,2,2,0,0,White,0,45-64,0,0,1,0,87505,0.054039396660082596,6,Joe Biden,0,15341,0,0
1230490869,6.41164066878541,6276,0,0,0,47,47,11,11,2,18,40,23,16,8,0,0,0,0,0,1,3.1867431485022306e-4,1,1,1,2,0,0,White,0,30-44,0,1,0,0,60099,-0.03156669664268585,2,Donald Trump,0,6276,0,0
1230529719,5.77335954975646,15016,7,7,0,1769,1769,514,507,9,638,1536,1005,3813,24,1,1,0,4.6616941928609483e-4,0.013618677042801557,1,5.993606819392648e-4,1,0,2,2,1,1,Other,1,Under 30,1,0,0,0,NA,-0.023037903225806452,2,Joe Biden,168,15016,1,0.011188066062866276
1230529843,0.26080715634567,9922,0,0,0,1843,1843,12,12,0,451,1838,1394,21,1,0,0,0,0,0,0,0,1,0,2,3,1,1,White,0,45-64,0,0,1,0,84107,0.093450320056899,8,Joe Biden,1,9922,1,1.0078613182826043e-4
1230580751,0.662659769144399,4376,0,0,0,1451,1451,53,53,0,400,1450,1099,171,0,0,0,0,0,0,0,0,1,1,3,4,0,0,Other,1,45-64,0,0,1,0,04239,0.09810667255855059,8,Donald Trump,1,4376,1,2.2851919561243144e-4
1230598887,2.49009413454888,25889,0,0,0,12,12,5,5,0,6,10,11,52,2,0,0,0,0,0,0,0,1,1,1,2,1,1,White,0,45-64,0,0,1,0,27360,0.04052073732718894,5,Donald Trump,0,25889,0,0
1230840641,1.04831183443226,1155,0,0,0,238,238,4,4,0,62,238,178,46,3,0,0,0,0,0,0,0,1,1,4,4,0,0,White,0,45-64,0,0,1,0,45601,0.0505103515625,6,Donald Trump,0,1155,0,0
1230846935,1.50899790430663,40042,0,0,0,901,901,14,14,0,225,895,650,25,23,0,0,0,0,0,0,0,1,0,2,3,1,0,White,0,45-64,0,0,1,0,NA,0.050628555422766654,6,Joe Biden,0,40042,0,0
1230858723,4.45138434616249,93623,0,0,0,13331,13331,5153,5153,3,5191,13259,12928,54,10461,0,0,0,0,0,1,3.204340813688944e-5,1,0,2,2,1,0,Other,1,Under 30,1,0,0,0,70129,-0.07749108399528828,1,Joe Biden,2,93623,1,2.1362272091259625e-5
1230868391,0.521971674027531,27844,0,0,0,2070,2070,970,970,2,974,2052,1666,6182,3994,0,0,0,0,0,1,7.182876023559833e-5,1,1,3,4,1,0,White,0,45-64,0,0,1,0,30536,0.08270860119047618,7,Donald Trump,13,27844,1,4.6688694153138916e-4
1230944761,0.605795360172025,9014,0,0,0,601,601,9,9,0,10,589,140,14,3,0,0,0,0,0,0,0,1,0,3,4,0,1,Black,1,45-64,0,0,1,0,02149,0.23165304668952783,10,Joe Biden,0,9014,0,0
1230945421,0.517068911072594,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,3,4,0,0,White,0,45-64,0,0,1,0,47974,-0.05306491228070175,2,Donald Trump,0,83,0,0
1230949163,1.82015936851645,8757,0,0,0,68,68,13,13,0,13,67,58,33,4,0,0,0,0,0,0,0,1,0,1,1,1,1,White,0,Under 30,1,0,0,0,08854,-0.02273665950260976,2,Joe Biden,0,8757,0,0
1230975983,0.570264454335022,5702,0,0,0,771,771,689,689,0,691,763,716,37,23,0,0,0,0,0,0,0,1,0,2,4,1,1,White,0,Under 30,1,0,0,0,30344,-0.03193119658119658,2,Joe Biden,0,5702,0,0
1230976733,6.41164066878541,1540,0,0,0,289,289,61,61,5,81,242,121,3,6,0,0,0,0,0,1,0.003246753246753247,1,0,1,3,0,1,Black,1,30-44,0,1,0,0,19124,-0.07897424892703862,1,Joe Biden,1,1540,1,0.00064935064935064935
1231045759,1.35387671761406,16172,0,0,0,668,668,295,295,0,295,666,665,127,24,0,0,0,0,0,0,0,1,1,3,3,0,0,White,0,45-64,0,0,1,0,94806,0.1764046539379475,10,Donald Trump,0,16172,0,0
1231046551,0.412575006862991,5591,0,0,0,702,702,336,336,1,420,679,451,6,3,0,0,0,0,0,1,1.7885888034340904e-4,1,0,4,4,1,1,Other,1,45-64,0,0,1,0,90247,-0.018461668634395908,2,Joe Biden,1,5591,1,1.7885888034340904e-4
1231108071,1.05714151506722,13910,0,0,0,1620,1620,1603,1603,0,1603,1613,1616,130,331,0,0,0,0,0,0,0,1,0,2,3,1,0,White,0,Under 30,1,0,0,0,55987,-0.1217718099797459,1,Joe Biden,0,13910,0,0
1231110377,0.395656847756899,25603,0,0,0,4737,4737,65,65,3,78,4725,4674,171,1570,0,0,0,0,0,1,1.1717376869898059e-4,1,0,4,4,1,0,White,0,45-64,0,0,1,0,10030,-0.07731738883767109,1,Joe Biden,1,25603,1,3.905792289966019e-5
1231113049,0.279419808905997,79,0,0,0,7,7,1,1,0,1,6,6,5,0,0,0,0,0,0,0,0,1,0,4,4,0,0,White,0,45-64,0,0,1,0,33609,0.032452459016393445,5,Joe Biden,0,79,0,0
1231113553,1.04831183443226,5855,0,0,0,302,302,136,136,28,143,241,187,664,3,0,0,0,0,0,1,0.004782237403928267,1,1,3,4,0,0,White,0,45-64,0,0,1,0,43080,0.027996378269617705,4,Donald Trump,3,5855,1,5.123825789923143e-4
1231113563,1.34348452076766,6290,0,0,0,63,63,21,21,0,23,57,22,622,0,0,0,0,0,0,0,0,1,1,2,4,0,0,White,0,45-64,0,0,1,0,18411,0.10235109489051095,9,Donald Trump,7,6290,1,0.0011128775834658188
1231133415,0.102586250700567,33828,0,0,0,1355,1355,1320,1320,0,1319,1342,1320,1013,1295,0,0,0,0,0,0,0,1,0,4,4,0,0,White,0,45-64,0,0,1,0,54140,0.035705581557806496,5,Jo Jorgensen,0,33828,0,0
1231135019,1.21835908296517,63423,0,0,0,16394,16394,11204,11204,3,11219,16253,15967,1341,4163,0,0,0,0,0,1,4.7301452154581144e-5,1,0,4,4,0,0,White,0,30-44,0,1,0,0,15063,-0.1065549093958508,1,Joe Biden,4,63423,1,6.306860287277485e-5
1231153175,0.51827304189693,463,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,2,4,1,0,White,0,30-44,0,1,0,0,85308,0.29807,10,Joe Biden,0,463,0,0
1231179709,0.102586250700567,5654,0,0,0,405,405,2,2,0,88,403,314,1,21,0,0,0,0,0,0,0,1,0,4,4,1,1,White,0,30-44,0,1,0,0,08817,0.15048151223776224,10,Joe Biden,0,5654,0,0
1231181317,0.388802994482753,43017,0,0,0,3776,3776,838,838,72,1278,3113,2421,7482,3,0,0,0,0,0,1,0.0016737568868121905,1,1,3,4,1,1,White,0,45-64,0,0,1,0,49073,0.0578425726986479,6,Donald Trump,14,43017,1,3.254527279912593e-4
